family_id,split,role,interp_index,text,label,example_id,family_size,is_clean_family
train-01393,train,interpretation,2,no sex before marriage ? ? ? that's nonsense and not god's plan it is simply impossible,not_sarcastic,train-01393-interp2,5,True
train-01393,train,interpretation,3,of course there should be sex before marriage,not_sarcastic,train-01393-interp3,5,True
train-01393,train,interpretation,4,the belief of no sex before marriage does not add up,not_sarcastic,train-01393-interp4,5,True
train-01393,train,interpretation,5,no sex before marriage ? ? ? if that was god's plan you would receive your penis or vagina on your wedding day,not_sarcastic,train-01393-interp5,5,True
train-01394,train,original,0,umpires not influenced by crowd at all,sarcastic,train-01394-orig,5,True
train-01394,train,interpretation,1,umpires is influenced by crowd,not_sarcastic,train-01394-interp1,5,True
train-01394,train,interpretation,2,umpires heavily influenced by crowd,not_sarcastic,train-01394-interp2,5,True
train-01394,train,interpretation,3,umpires is influenced by crowd,not_sarcastic,train-01394-interp3,5,True
train-01394,train,interpretation,4,umpires are influenced by crowd,not_sarcastic,train-01394-interp4,5,True
train-01394,train,interpretation,5,umpires have turned into crowd puppets,not_sarcastic,train-01394-interp5,5,True
train-01395,train,original,0,my luck is so fucking awesome flat tire pissed off bf hungry af what else can go wrong ?,sarcastic,train-01395-orig,5,True
train-01395,train,interpretation,1,my luck is so fucking bad flat tire pissed off bf hungry af what else can go wrong ?,not_sarcastic,train-01395-interp1,5,True
train-01395,train,interpretation,2,my luck is so fucking awful flat tire pissed off bf hungry af don't want anything to go wrong any more ?,not_sarcastic,train-01395-interp2,5,True
train-01395,train,interpretation,3,i am so unlucky,not_sarcastic,train-01395-interp3,5,True
train-01395,train,interpretation,4,everything is going so bad from having a flat tire to,not_sarcastic,train-01395-interp4,5,True
train-01395,train,interpretation,5,lady luck dealt me a wrong card flat tire pissed off bf hungry af it couldn t get worse than this,not_sarcastic,train-01395-interp5,5,True
train-01396,train,original,0,let me just say it is so comfortable to sleep upright with an arm sling on so comfortable,sarcastic,train-01396-orig,5,True
train-01396,train,interpretation,1,let me just say it is so uncomfortable to sleep upright with an arm sling on so uncomfortable,not_sarcastic,train-01396-interp1,5,True
train-01396,train,interpretation,2,it is so excruciating to sleep upright with an arm sling on so excruciating,not_sarcastic,train-01396-interp2,5,True
train-01396,train,interpretation,3,it is so uncomfortable to sleep upright with an arm sling on,not_sarcastic,train-01396-interp3,5,True
train-01396,train,interpretation,4,it is very uncomfortable to sleep upright with an arm sling on,not_sarcastic,train-01396-interp4,5,True
train-01396,train,interpretation,5,let me just say its so uncomfortable to sleep upright with an arm sling on so uncomfortable,not_sarcastic,train-01396-interp5,5,True
train-01397,train,original,0,thank u complex insta account for spoiling all of the best parts of drakes snl performance tn,sarcastic,train-01397-orig,5,True
train-01397,train,interpretation,1,fuck u complex insta account for spoiling all of the best parts of drakes snl performance tn,not_sarcastic,train-01397-interp1,5,True
train-01397,train,interpretation,2,i wouldn't wish to go to the fez in acouple hours,not_sarcastic,train-01397-interp2,5,True
train-01397,train,interpretation,3,so annoyed by complex insta account for spoiling,not_sarcastic,train-01397-interp3,5,True
train-01397,train,interpretation,4,sucks to see how complex insta account spoiled all of the best parts of drake s snl performance tn,not_sarcastic,train-01397-interp4,5,True
train-01397,train,interpretation,5,disappointed in you complex insta account for ruining all the best parts of drakes snl performance tn,not_sarcastic,train-01397-interp5,5,True
train-01398,train,original,0,i love getting phone calls after work to come dd,sarcastic,train-01398-orig,5,True
train-01398,train,interpretation,1,i hate getting phone calls after work to come dd,not_sarcastic,train-01398-interp1,5,True
train-01398,train,interpretation,2,i hate getting phone calls after work to come dd,not_sarcastic,train-01398-interp2,5,True
train-01398,train,interpretation,3,i cannot stand gettting phone calls afer work,not_sarcastic,train-01398-interp3,5,True
train-01398,train,interpretation,4,i hate getting phone calls after work to come,not_sarcastic,train-01398-interp4,5,True
train-01398,train,interpretation,5,i hate receiving phone calls after work to come dd,not_sarcastic,train-01398-interp5,5,True
train-01399,train,original,0,love how fighters show immediate concern for their downed opponents instead of acting like fools,sarcastic,train-01399-orig,5,True
train-01399,train,interpretation,1,love how fighters don't show immediate concern for their downed opponents instead of acting like fools,not_sarcastic,train-01399-interp1,5,True
train-01399,train,interpretation,2,hate how fighters don't show immediate concern for their downed opponents instead of acting like fools,not_sarcastic,train-01399-interp2,5,True
train-01399,train,interpretation,3,fighters usually act like fools,not_sarcastic,train-01399-interp3,5,True
train-01399,train,interpretation,4,hate how fighters do not fighters show immediate concern for their downed opponents instead of acting maturely,not_sarcastic,train-01399-interp4,5,True
train-01399,train,interpretation,5,it's odd how fighters show immediate concern for their downed opponents instead of acting like fools,not_sarcastic,train-01399-interp5,5,True
train-01400,train,original,0,morning of regrets,sarcastic,train-01400-orig,5,True
train-01400,train,interpretation,1,morning of gratefulness,not_sarcastic,train-01400-interp1,5,True
train-01400,train,interpretation,2,morning of regrets,not_sarcastic,train-01400-interp2,5,True
train-01400,train,interpretation,3,i don't regret anything,not_sarcastic,train-01400-interp3,5,True
train-01400,train,interpretation,4,morning of remembrance,not_sarcastic,train-01400-interp4,5,True
train-01400,train,interpretation,5,morning of regrets,not_sarcastic,train-01400-interp5,5,True
train-01401,train,original,0,you know what the loveliest sound is in silence ? hearing parents farting from upstairs i feel kinda immature for laughing,sarcastic,train-01401-orig,5,True
train-01401,train,interpretation,1,you know what the annoying sound is in silence ? hearing parents farting from upstairs i feel kinda immature for laughing,not_sarcastic,train-01401-interp1,5,True
train-01401,train,interpretation,2,you know what the worst sound is in silence ? hearing parents farting from upstairs i feel kinda mature to cry,not_sarcastic,train-01401-interp2,5,True
train-01401,train,interpretation,3,parents farting destroy enjoying in silence,not_sarcastic,train-01401-interp3,5,True
train-01401,train,interpretation,4,feel kinda immature for laughing i feel odd when i hear my parents farting from upstairs,not_sarcastic,train-01401-interp4,5,True
train-01401,train,interpretation,5,you know what the most horrible sound is in silence ? hearing parents farting from upstairs,not_sarcastic,train-01401-interp5,5,True
train-01402,train,original,0,don't send me a pic don't text me when you have my and don't tell me your real age that is the way to win my heart,sarcastic,train-01402-orig,5,True
train-01402,train,interpretation,1,send me a pic text me when you have my and tell me your real age that is the way to win my heart,not_sarcastic,train-01402-interp1,5,True
train-01402,train,interpretation,2,don't send me a pic don't text me when you have my and don't tell me your real age that is the way to lose my trust on you,not_sarcastic,train-01402-interp2,5,True
train-01402,train,interpretation,3,i cannot like you if you don't send me your photo and tell me your age,not_sarcastic,train-01402-interp3,5,True
train-01402,train,interpretation,4,to win my heart you need to send me a pic text and tell me your real age,not_sarcastic,train-01402-interp4,5,True
train-01402,train,interpretation,5,if you have my number and not tell me your real rage text me or send me a pic you will not win my heart,not_sarcastic,train-01402-interp5,5,True
train-01403,train,original,0,i just love this bull pen shapiro brought in to help the team i guess price wasn't worth all that since boston is killing it,sarcastic,train-01403-orig,5,True
train-01403,train,interpretation,1,i just hate this bull pen shapiro brought in to help the team i guess price wasn't worth all that since boston is killing it,not_sarcastic,train-01403-interp1,5,True
train-01403,train,interpretation,2,i just hate this bull pen shapiro brought in to help the team i guess price wasn't worth all that since boston is killing it,not_sarcastic,train-01403-interp2,5,True
train-01403,train,interpretation,3,i dislike the bullpen shapiro brought in,not_sarcastic,train-01403-interp3,5,True
train-01403,train,interpretation,4,i guess price wasn't worth all that since boston is killing it i just hate this bull pen shapiro brought in to help the team though its price was worth it,not_sarcastic,train-01403-interp4,5,True
train-01403,train,interpretation,5,i just hate this bull pen shapiro brought in to help the team i guess price wasn't worth all that since boston is killing it,not_sarcastic,train-01403-interp5,5,True
train-01404,train,original,0,i'm glad god is a god of blessings and not accountability shew we'd be in trouble then,sarcastic,train-01404-orig,5,True
train-01404,train,interpretation,1,i'm glad god is a god of blessings and accountability shew we will all account for all our deeds,not_sarcastic,train-01404-interp1,5,True
train-01404,train,interpretation,2,i'm sad god is a god of blessings and not accountability shew we'd be in trouble then,not_sarcastic,train-01404-interp2,5,True
train-01404,train,interpretation,3,my god is a god of accountability and not of blessing,not_sarcastic,train-01404-interp3,5,True
train-01404,train,interpretation,4,i'm glad god is a god of blessings and not accountability shew we'd be in trouble then,not_sarcastic,train-01404-interp4,5,True
train-01404,train,interpretation,5,i'm clearly going to hell for my actions since god is a god of accountability,not_sarcastic,train-01404-interp5,5,True
train-01405,train,original,0,highbrow intellectual comedy coming to you tonight from this classy twitter page D,sarcastic,train-01405-orig,5,True
train-01405,train,interpretation,1,highbrow intellectual comedy coming to you tonight from this classy twitter page D,not_sarcastic,train-01405-interp1,5,True
train-01405,train,interpretation,2,highbrow foolish comedy coming to you tonight from this classy twitter page,not_sarcastic,train-01405-interp2,5,True
train-01405,train,interpretation,3,this twitter page is not classy and it will not bring you a highbrow intellectual comedy,not_sarcastic,train-01405-interp3,5,True
train-01405,train,interpretation,4,expect some boring comedy tonight from this old school twitter page,not_sarcastic,train-01405-interp4,5,True
train-01405,train,interpretation,5,lowbrow unsophisticated comedy coming to you tonight from this shady twitter page,not_sarcastic,train-01405-interp5,5,True
train-01406,train,original,0,i love going all day without any texts,sarcastic,train-01406-orig,5,True
train-01406,train,interpretation,1,i hate going all day without any texts,not_sarcastic,train-01406-interp1,5,True
train-01406,train,interpretation,2,i hate going all day without any texts,not_sarcastic,train-01406-interp2,5,True
train-01406,train,interpretation,3,i dislike days without texts,not_sarcastic,train-01406-interp3,5,True
train-01406,train,interpretation,4,i hate going all day without any texts,not_sarcastic,train-01406-interp4,5,True
train-01406,train,interpretation,5,i hate going all day without any texts,not_sarcastic,train-01406-interp5,5,True
train-01407,train,original,0,i love reverting to apple s stock apps when the good thirdparty apps get bought out i m looking at you timeful and sunrise,sarcastic,train-01407-orig,5,True
train-01407,train,interpretation,1,i hate reverting to apple s stock apps when the good thirdparty apps get bought out i m looking at you timeful and sunrise,not_sarcastic,train-01407-interp1,5,True
train-01407,train,interpretation,2,i hate reverting to apple stock apps when the good thirdparty apps get bought out i'm looking at you timeful and sunrise,not_sarcastic,train-01407-interp2,5,True
train-01407,train,interpretation,3,i don't like reverting to apple stock apps,not_sarcastic,train-01407-interp3,5,True
train-01407,train,interpretation,4,i hate reverting to apple s stock apps when the good thirdparty apps get bought out,not_sarcastic,train-01407-interp4,5,True
train-01407,train,interpretation,5,i hate reverting to apple's stock apps when the good thirdparty apps get bought out i'm looking at you timeful and sunrise,not_sarcastic,train-01407-interp5,5,True
train-01408,train,original,0,at least australia is getting some good pub tonight warwick for cy young,sarcastic,train-01408-orig,5,True
train-01408,train,interpretation,1,at least australia is getting some good pub tonight warwick for cy young,not_sarcastic,train-01408-interp1,5,True
train-01408,train,interpretation,2,australia is getting bad pub tonight warwick for cy young,not_sarcastic,train-01408-interp2,5,True
train-01408,train,interpretation,3,at least australia is getting some good pub tonight warwick for cy young,not_sarcastic,train-01408-interp3,5,True
train-01408,train,interpretation,4,australia is getting some awful pub tonight,not_sarcastic,train-01408-interp4,5,True
train-01408,train,interpretation,5,at least australia is getting some good pub tonight warwick for cy young,not_sarcastic,train-01408-interp5,5,True
train-01409,train,original,0,saturday night watching pitch perfect 2 someone needs to calm this party down haha,sarcastic,train-01409-orig,5,True
train-01409,train,interpretation,1,saturday night watching pitch perfect 2 someone needs to blow this party up haha,not_sarcastic,train-01409-interp1,5,True
train-01409,train,interpretation,2,saturday night watching pitch perfect 2 this party is too chaotic,not_sarcastic,train-01409-interp2,5,True
train-01409,train,interpretation,3,i am bored,not_sarcastic,train-01409-interp3,5,True
train-01409,train,interpretation,4,saturday night watching pitch perfect 2 someone needs to turn this party up,not_sarcastic,train-01409-interp4,5,True
train-01409,train,interpretation,5,saturday night watching pitch perfect this is as calm a night as it gets,not_sarcastic,train-01409-interp5,5,True
train-01410,train,original,0,ready for my first blind date courtesy of the ' rents,sarcastic,train-01410-orig,5,True
train-01410,train,interpretation,1,ready for my first blind date courtesy of the ' rents,not_sarcastic,train-01410-interp1,5,True
train-01410,train,interpretation,2,unprepared fo my first blind date courtesy of the ' rents,not_sarcastic,train-01410-interp2,5,True
train-01410,train,interpretation,3,not looking forward to my first blind date,not_sarcastic,train-01410-interp3,5,True
train-01410,train,interpretation,4,not eager to go to my first date,not_sarcastic,train-01410-interp4,5,True
train-01410,train,interpretation,5,ready for my first blind date courtesy of the ' rents,not_sarcastic,train-01410-interp5,5,True
train-01411,train,original,0,my favorite part of may isn't about finishing hs no my favorite part is turning on the heat,sarcastic,train-01411-orig,5,True
train-01411,train,interpretation,1,my favorite part of may is about finishing hs my favorite part is not turning on the heat,not_sarcastic,train-01411-interp1,5,True
train-01411,train,interpretation,2,my favorite part of may isn't about finishing hs no my hated part is turning on the heat,not_sarcastic,train-01411-interp2,5,True
train-01411,train,interpretation,3,i hate turning on the heat in may,not_sarcastic,train-01411-interp3,5,True
train-01411,train,interpretation,4,my worst part of may isn t about finishing hs but turning of the heat,not_sarcastic,train-01411-interp4,5,True
train-01411,train,interpretation,5,my favourite part of may is finishing hs but there's no fun because its freezing,not_sarcastic,train-01411-interp5,5,True
train-01412,train,original,0,these thunderstorms are crazy,sarcastic,train-01412-orig,5,True
train-01412,train,interpretation,1,these thunderstorms are strong,not_sarcastic,train-01412-interp1,5,True
train-01412,train,interpretation,2,these thunderstorms are crazy,not_sarcastic,train-01412-interp2,5,True
train-01412,train,interpretation,3,not so interesting thunderstorm,not_sarcastic,train-01412-interp3,5,True
train-01412,train,interpretation,4,these thunderstorms are critical,not_sarcastic,train-01412-interp4,5,True
train-01412,train,interpretation,5,these thunderstorms are a joke,not_sarcastic,train-01412-interp5,5,True
train-01413,train,original,0,how to treat peach leaf curl disease buy a resistant variety well gee how helpful you are thank you multiple websites,sarcastic,train-01413-orig,5,True
train-01413,train,interpretation,1,how to treat peach leaf curl disease buy a resistant variety well gee how unhelpful you are thank you multiple websites,not_sarcastic,train-01413-interp1,5,True
train-01413,train,interpretation,2,how to treat peach leaf curl disease buy a resistant variety yuck how useless you are damn multiple websites,not_sarcastic,train-01413-interp2,5,True
train-01413,train,interpretation,3,this website didn't help me at all,not_sarcastic,train-01413-interp3,5,True
train-01413,train,interpretation,4,how to treat peach leaf curl disease buy a resistant variety multiple websites are disappointing,not_sarcastic,train-01413-interp4,5,True
train-01413,train,interpretation,5,' how to treat peach leaf curl disease buy a resistant variety ' ' well that wasn't helpful multiple websites not offering any remedy,not_sarcastic,train-01413-interp5,5,True
train-01414,train,original,0,i love when my joints randomly click pop during simple movements,sarcastic,train-01414-orig,5,True
train-01414,train,interpretation,1,i hate when my joints randomly click pop during simple movements,not_sarcastic,train-01414-interp1,5,True
train-01414,train,interpretation,2,i hate when my joints randomly click pop during simple movements,not_sarcastic,train-01414-interp2,5,True
train-01414,train,interpretation,3,i am so annoyed that my joints click pop,not_sarcastic,train-01414-interp3,5,True
train-01414,train,interpretation,4,hate when my joints randomly click pop during simple movements,not_sarcastic,train-01414-interp4,5,True
train-01414,train,interpretation,5,i hate it when my joints randomly click pop during simple movements,not_sarcastic,train-01414-interp5,5,True
train-01415,train,original,0,rainy day today how fucking fabulous i'll just get my umbrella and dance in the rain like if i were in a movie oh how wonderful,sarcastic,train-01415-orig,5,True
train-01415,train,interpretation,1,rainy day today how fucking annoying i'll just get my umbrella and dance in the rain like if i were in a movie oh how annoying,not_sarcastic,train-01415-interp1,5,True
train-01415,train,interpretation,2,rainy day today how fucking ugly i'll just get my umbrella and dance in the rain like if i were in a movie oh how bad,not_sarcastic,train-01415-interp2,5,True
train-01415,train,interpretation,3,i am annoyed when my joints click during simple movements,not_sarcastic,train-01415-interp3,5,True
train-01415,train,interpretation,4,such a bad day to be raining,not_sarcastic,train-01415-interp4,5,True
train-01415,train,interpretation,5,rainy day today so fucking annoying how depressing can it get,not_sarcastic,train-01415-interp5,5,True
train-01416,train,original,0,nice to see we've got a fair ref for a change,sarcastic,train-01416-orig,5,True
train-01416,train,interpretation,1,nice to see we've got a worst ref for a change,not_sarcastic,train-01416-interp1,5,True
train-01416,train,interpretation,2,bad to see we've got a bised ref for a change,not_sarcastic,train-01416-interp2,5,True
train-01416,train,interpretation,3,no we didn't get a fair ref,not_sarcastic,train-01416-interp3,5,True
train-01416,train,interpretation,4,hate to see a change in ref,not_sarcastic,train-01416-interp4,5,True
train-01416,train,interpretation,5,it's so upsetting that we don't see fair refs anymore,not_sarcastic,train-01416-interp5,5,True
train-01417,train,original,0,that thunderstorm was crazy,sarcastic,train-01417-orig,5,True
train-01417,train,interpretation,1,that thunderstorm was crazy,not_sarcastic,train-01417-interp1,5,True
train-01417,train,interpretation,2,that thunderstorm was horrible,not_sarcastic,train-01417-interp2,5,True
train-01417,train,interpretation,3,not so interesting thunderstorm,not_sarcastic,train-01417-interp3,5,True
train-01417,train,interpretation,4,that thunderstorm was critical,not_sarcastic,train-01417-interp4,5,True
train-01417,train,interpretation,5,that thunderstorm was more like a drizzle,not_sarcastic,train-01417-interp5,5,True
train-01418,train,original,0,i really like this faux efficiency singapore has,sarcastic,train-01418-orig,5,True
train-01418,train,interpretation,1,i really like this faux efficiency singapore has,not_sarcastic,train-01418-interp1,5,True
train-01418,train,interpretation,2,i hate this faux efficiency singapore has,not_sarcastic,train-01418-interp2,5,True
train-01418,train,interpretation,3,singapore is not faux efficient,not_sarcastic,train-01418-interp3,5,True
train-01418,train,interpretation,4,i really hate this faux inefficiency singapore has,not_sarcastic,train-01418-interp4,5,True
train-01418,train,interpretation,5,i really hate this faux efficiency singapore has,not_sarcastic,train-01418-interp5,5,True
train-01419,train,original,0,what kinda restaurant doesn't have a selection of local beers ? wow olive garden a for effort,sarcastic,train-01419-orig,5,True
train-01419,train,interpretation,1,what kinda restaurant doesn't have a selection of local beers ? wow olive garden a for effort,not_sarcastic,train-01419-interp1,5,True
train-01419,train,interpretation,2,what a poor restaurant it doesn't have a selection of local beers ? yuck olive garden poor effort,not_sarcastic,train-01419-interp2,5,True
train-01419,train,interpretation,3,effort put by olive garden is zero,not_sarcastic,train-01419-interp3,5,True
train-01419,train,interpretation,4,olive garden doesn t have a selection of local beers such a fail,not_sarcastic,train-01419-interp4,5,True
train-01419,train,interpretation,5,olive garden is one of the rare restaurants which only stocks foreign beers,not_sarcastic,train-01419-interp5,5,True
train-01420,train,original,0,yet we're more or less are to our credit putting all that aside,sarcastic,train-01420-orig,5,True
train-01420,train,interpretation,1,yet we're more or less are to our credit putting all that aside,not_sarcastic,train-01420-interp1,5,True
train-01420,train,interpretation,2,yet we're more or less are to our disapproval putting all that aside,not_sarcastic,train-01420-interp2,5,True
train-01420,train,interpretation,3,yet we're more or less are to our credit putting all that aside,not_sarcastic,train-01420-interp3,5,True
train-01420,train,interpretation,4,yet we're more or less are to our credit putting all that aside,not_sarcastic,train-01420-interp4,5,True
train-01420,train,interpretation,5,we're definitely not letting this one slide,not_sarcastic,train-01420-interp5,5,True
train-01421,train,original,0,had a banner day left early to go grocery shopping got a flat tire coming home had to get tire replaced with groceries in car,sarcastic,train-01421-orig,5,True
train-01421,train,interpretation,1,had a complicated day left early to go grocery shopping got a flat tire coming home had to get tire replaced with groceries in car,not_sarcastic,train-01421-interp1,5,True
train-01421,train,interpretation,2,had a bad day left early to go grocery shopping got a flat tire coming home had to get tire replaced with groceries in car,not_sarcastic,train-01421-interp2,5,True
train-01421,train,interpretation,3,what an unsuccesful day,not_sarcastic,train-01421-interp3,5,True
train-01421,train,interpretation,4,left early to go grocery shopping got a flat tire coming home had to get tire replaced with groceries in car had a bad day left early to go grocery shopping got a flat tire coming home had to get tire replaced with groceries in car,not_sarcastic,train-01421-interp4,5,True
train-01421,train,interpretation,5,had a horrible day left early to go grocery shopping got a flat tire coming home had to get tire replaced with groceries in car,not_sarcastic,train-01421-interp5,5,True
train-01422,train,original,0,on the other hand so excited to blindly bet the bucks tomorrow amp shots,sarcastic,train-01422-orig,5,True
train-01422,train,interpretation,1,on the other hand so sad to blindly bet the bucks tomorrow amp shots,not_sarcastic,train-01422-interp1,5,True
train-01422,train,interpretation,2,on the other hand so angry to blindly bet the bucks tomorrow,not_sarcastic,train-01422-interp2,5,True
train-01422,train,interpretation,3,not excited at all to bet the bucks,not_sarcastic,train-01422-interp3,5,True
train-01422,train,interpretation,4,shots alternatively am not in the mood of betting the bucks tomorrow,not_sarcastic,train-01422-interp4,5,True
train-01422,train,interpretation,5,on the other hand so pissed after blindly betting the bucks tomorrow,not_sarcastic,train-01422-interp5,5,True
train-01423,train,original,0,ok imagine me saying hashtag sarcasm at the end of all my tweets not sometimes pretty much all the time,sarcastic,train-01423-orig,5,True
train-01423,train,interpretation,1,ok imagine me saying hashtag sarcasm at the end of all my tweets not sometimes pretty much all the time,not_sarcastic,train-01423-interp1,5,True
train-01423,train,interpretation,2,ok imagine me saying hashtag sarcasm at the end of all my tweets all the time,not_sarcastic,train-01423-interp2,5,True
train-01423,train,interpretation,3,i use sarcasm very often,not_sarcastic,train-01423-interp3,5,True
train-01423,train,interpretation,4,it s so annoying to keep on putting after every tweet,not_sarcastic,train-01423-interp4,5,True
train-01423,train,interpretation,5,it's quite cumbersome even confusing to say hashtag sarcasm at the end of all my tweets not sometimes pretty much all the time,not_sarcastic,train-01423-interp5,5,True
train-01424,train,original,0,oh scale change didnt see that coming at all,sarcastic,train-01424-orig,5,True
train-01424,train,interpretation,1,yay scale change saw it coming,not_sarcastic,train-01424-interp1,5,True
train-01424,train,interpretation,2,oh scale change i absolutely saw that coming,not_sarcastic,train-01424-interp2,5,True
train-01424,train,interpretation,3,i knew that the scale change is coming,not_sarcastic,train-01424-interp3,5,True
train-01424,train,interpretation,4,oh scale change that s so obvious,not_sarcastic,train-01424-interp4,5,True
train-01424,train,interpretation,5,oh scale change saw that from a mile away,not_sarcastic,train-01424-interp5,5,True
train-01425,train,original,0,i so love when people spout out about things they have no idea about,sarcastic,train-01425-orig,5,True
train-01425,train,interpretation,1,i so hate when people spout out about things they have no idea about,not_sarcastic,train-01425-interp1,5,True
train-01425,train,interpretation,2,i hate when people spout out about things they have no idea about,not_sarcastic,train-01425-interp2,5,True
train-01425,train,interpretation,3,people shouldn't talk about the things they don't have a clue about,not_sarcastic,train-01425-interp3,5,True
train-01425,train,interpretation,4,i hate it when people spout out about things they have no idea about,not_sarcastic,train-01425-interp4,5,True
train-01425,train,interpretation,5,i hate it when people spout out about things they have no idea about,not_sarcastic,train-01425-interp5,5,True
train-01426,train,original,0,i love when people don't stop talking to the cashier when people are trying to close up shop,sarcastic,train-01426-orig,5,True
train-01426,train,interpretation,1,i hate when people don't stop talking to the cashier when people are trying to close up shop,not_sarcastic,train-01426-interp1,5,True
train-01426,train,interpretation,2,i hate when people don't stop talking to the cashier when people are trying to close up shop,not_sarcastic,train-01426-interp2,5,True
train-01426,train,interpretation,3,people shouldn't talk to the cashier when there is a row it is annoying,not_sarcastic,train-01426-interp3,5,True
train-01426,train,interpretation,4,i hate when people don't stop talking to the cashier when people are trying to close up shop,not_sarcastic,train-01426-interp4,5,True
train-01426,train,interpretation,5,i hate it when people don t stop talking to the cashier when people are trying to close up shop,not_sarcastic,train-01426-interp5,5,True
train-01427,train,original,0,do not disturb eurovision,sarcastic,train-01427-orig,5,True
train-01427,train,interpretation,1,do not disturb eurovision,not_sarcastic,train-01427-interp1,5,True
train-01427,train,interpretation,2,disturb eurovision,not_sarcastic,train-01427-interp2,5,True
train-01427,train,interpretation,3,i don't watch eurovision,not_sarcastic,train-01427-interp3,5,True
train-01427,train,interpretation,4,do not disturb eurovision,not_sarcastic,train-01427-interp4,5,True
train-01427,train,interpretation,5,do not disturb eurovision,not_sarcastic,train-01427-interp5,5,True
train-01428,train,original,0,best senior trip ever sarcasm,sarcastic,train-01428-orig,5,True
train-01428,train,interpretation,1,worst senior trip ever,not_sarcastic,train-01428-interp1,5,True
train-01428,train,interpretation,2,worst senior trip ever,not_sarcastic,train-01428-interp2,5,True
train-01428,train,interpretation,3,horrible senior trip,not_sarcastic,train-01428-interp3,5,True
train-01428,train,interpretation,4,worst senior trip ever,not_sarcastic,train-01428-interp4,5,True
train-01428,train,interpretation,5,worst senior trip ever,not_sarcastic,train-01428-interp5,5,True
train-01429,train,original,0,if something happens to you and you don't tweet about it then i don't know what the hell is wrong with you,sarcastic,train-01429-orig,5,True
train-01429,train,interpretation,1,if something happens to you and you tweet about it then i don't know what the hell is wrong with you,not_sarcastic,train-01429-interp1,5,True
train-01429,train,interpretation,2,if something happens to you and you don't tweet about it then i don't know what the hell is wrong with you,not_sarcastic,train-01429-interp2,5,True
train-01429,train,interpretation,3,don't tweet everything that is happening to you,not_sarcastic,train-01429-interp3,5,True
train-01429,train,interpretation,4,i don t understand what s wrong with you you have to tweet everything that happens to you,not_sarcastic,train-01429-interp4,5,True
train-01429,train,interpretation,5,if something happens to you and you don't tweet about it don't sweat it there's certainly nothing wrong with you,not_sarcastic,train-01429-interp5,5,True
train-01430,train,original,0,but i'll be keeping half an eye on my twitter feed for the internet's updates,sarcastic,train-01430-orig,5,True
train-01430,train,interpretation,1,i have other things to do than keeping half an eye on my twitter feed for the internet's updates,not_sarcastic,train-01430-interp1,5,True
train-01430,train,interpretation,2,i won't be keeping an eye on my twitter feed for the internet's updates,not_sarcastic,train-01430-interp2,5,True
train-01430,train,interpretation,3,i don't care about internet updates,not_sarcastic,train-01430-interp3,5,True
train-01430,train,interpretation,4,but i won t keep on checking internet updates as twitter will keep me posted,not_sarcastic,train-01430-interp4,5,True
train-01430,train,interpretation,5,but i'll be keeping half an eye on my twitter feed for the internet's updates,not_sarcastic,train-01430-interp5,5,True
train-01431,train,original,0,we're in canada you know good thing cpa ontario hires professional people,sarcastic,train-01431-orig,5,True
train-01431,train,interpretation,1,we're in canada you know bad thing cpa ontario hires nonprofessional people,not_sarcastic,train-01431-interp1,5,True
train-01431,train,interpretation,2,we're in canada you know bad thing cpa ontario hires nonprofessional people,not_sarcastic,train-01431-interp2,5,True
train-01431,train,interpretation,3,cpa ontario does not hire professional people,not_sarcastic,train-01431-interp3,5,True
train-01431,train,interpretation,4,we're in canada you know bad thing for cpa ontario to hire unprofessional people,not_sarcastic,train-01431-interp4,5,True
train-01431,train,interpretation,5,we're in canada you know sad thing cpa ontario hires unprofessional people,not_sarcastic,train-01431-interp5,5,True
train-01432,train,original,0,i just love how people do the total opposite of what my pinned tweet says,sarcastic,train-01432-orig,5,True
train-01432,train,interpretation,1,i just hate how people do the total opposite of what my pinned tweet says,not_sarcastic,train-01432-interp1,5,True
train-01432,train,interpretation,2,i hate how people do the total opposite of what my pinned tweet says,not_sarcastic,train-01432-interp2,5,True
train-01432,train,interpretation,3,hate seeing people doing opposite,not_sarcastic,train-01432-interp3,5,True
train-01432,train,interpretation,4,i just hate how people do the total opposite of what my pinned tweet says,not_sarcastic,train-01432-interp4,5,True
train-01432,train,interpretation,5,i just hate how people do the total opposite of what my pinned tweet says,not_sarcastic,train-01432-interp5,5,True
train-01433,train,original,0,what a cute lil haircut the pitcher for the sox has,sarcastic,train-01433-orig,5,True
train-01433,train,interpretation,1,what a ugly lil haircut the pitcher for the sox has,not_sarcastic,train-01433-interp1,5,True
train-01433,train,interpretation,2,what an ugly lil haircut the pitcher for the sox has,not_sarcastic,train-01433-interp2,5,True
train-01433,train,interpretation,3,not nice haircut,not_sarcastic,train-01433-interp3,5,True
train-01433,train,interpretation,4,that lil haircut the pitcher had for the sox looks pathetic,not_sarcastic,train-01433-interp4,5,True
train-01433,train,interpretation,5,what an ugly haircut the pitcher for the sox has,not_sarcastic,train-01433-interp5,5,True
train-01434,train,original,0,apparently it's snowing back home right now definitely something to look forward to when i move back tomorrow,sarcastic,train-01434-orig,5,True
train-01434,train,interpretation,1,apparently it's snowing back home right now definitely not something to look forward to when i move back tomorrow,not_sarcastic,train-01434-interp1,5,True
